schedule_id,day_id,activity_id,raw_activity,raw_time,weekday,start,duration
68,5,36,Preschool swim,10 am - 1 pm,th,600,180
68,6,36,Preschool swim,11 am - 1 pm,fr,660,120
68,4,2,Public swim,5 - 6 pm,we,1020,60
68,6,2,Public swim,5 - 6 pm,fr,1020,60
68,7,2,Public swim,Noon - 1 pm,sa,720,60
68,1,2,Public swim,Noon - 1 pm,su,720,60
68,4,118,Wave swim,6 - 8 pm,we,1080,120
68,6,118,Wave swim,6 - 8 pm,fr,1080,120
68,7,118,Wave swim,1 - 5 pm,sa,780,240
68,1,118,Wave swim,1 - 5 pm,su,780,240
68,2,29,Aquafit,10 - 11 am,mo,600,60
68,3,29,Aquafit,10 - 11 am,tu,600,60
68,4,29,Aquafit,10 - 11 am,we,600,60
68,6,29,Aquafit,10 - 11 am,fr,600,60
69,2,13,Weight and cardio room,7 am - 9 pm,mo,420,840
69,3,13,Weight and cardio room,7 am - 9 pm,tu,420,840
69,4,13,Weight and cardio room,7 am - 9 pm,we,420,840
69,5,13,Weight and cardio room,7 am - 9 pm,th,420,840
69,6,13,Weight and cardio room,7 am - 9 pm,fr,420,840
69,7,13,Weight and cardio room,8 am - 8 pm,sa,480,720
69,1,13,Weight and cardio room,8 am - 6 pm,su,480,600
70,2,119,Qigong,10:30 - 11:30 am,mo,630,60
70,7,119,Qigong,10 - 11 am,sa,600,60
70,3,42,Step and strength,9 - 10 am,tu,540,60
70,6,42,Step and strength,9 - 10 am,fr,540,60
70,3,120,Tai Chi,10:30 - 11:30 am,tu,630,60
70,6,120,Tai Chi,10:30 - 11:30 am,fr,630,60
70,3,17,Zumba,7 - 8 pm,tu,1140,60
70,6,17,Zumba,7 - 8 pm,fr,1140,60
70,4,68,Zumba Gold,9:30 - 10:30 am,we,570,60
70,4,19,Yoga,7 - 8 pm,we,1140,60
70,5,19,Yoga,10:30 - 11:30 am,th,630,60
70,7,19,Yoga,11 am - noon,sa,660,60
71,4,121,Duplicate bridge,12:45 - 3:30 pm,we,765,165
71,2,122,Snooker/billiards,8:30 am - 4 pm,mo,510,450
71,3,122,Snooker/billiards,8:30 am - 4 pm,tu,510,450
71,4,122,Snooker/billiards,8:30 am - 4 pm,we,510,450
71,5,122,Snooker/billiards,8:30 am - 4 pm,th,510,450
71,6,122,Snooker/billiards,8:30 am - 4 pm,fr,510,450
71,2,63,Mah Jong,9:30 - 11:30 am,mo,570,120
71,2,123,Fun bridge,1 - 3:30 pm,mo,780,150
71,3,124,Instructional bridge,9 - 11 am,tu,540,120
71,3,125,Crafts,1 - 3 pm,tu,780,120
71,4,126,Discussion group,9:30 - 11 am,we,570,90
71,4,127,Scrabble,9:30 - 11 am,we,570,90
71,3,128,Canasta,1 - 3 pm,tu,780,120
71,5,129,Cribbage,10 am - noon,th,600,120
71,6,130,Dominoes,9:30 am - noon,fr,570,150
71,2,59,Euchre,12:30 - 3 pm,mo,750,150
71,5,59,Euchre,1 - 3 pm,th,780,120
71,6,131,Geriatric Jazz Band,1 - 3 pm,fr,780,120
71,5,132,Walking club,9 -10:30 am,th,540,90
72,2,133,Stick and Puck youth and adult (ages 13+),4 - 4:50 pm,mo,960,50
72,4,134,Child Hockey (ages 6 to 12),4 - 4:50 pm,we,960,50
73,4,6,Public skating,3 - 3:50 pm,we,900,50
73,6,6,Public skating,7 - 7:50 pm,fr,1140,50
73,1,6,Public skating,4 - 4:50 pm,su,960,50
73,2,26,Skating 50+,3 - 3:50 pm,mo,900,50
73,6,28,Family skating,6 - 6:50 pm,fr,1080,50
73,1,28,Family skating,3 - 3:50 pm,su,900,50
74,2,1,Lane swim,7:30 - 10 am,mo,450,150
74,2,1,Lane swim,11 am - 2 pm,mo,660,180
74,2,1,Lane swim,8:30 - 10 pm,mo,1230,90
74,3,1,Lane swim,11 am - 1 pm,tu,660,120
74,3,1,Lane swim,7 - 8 pm,tu,1140,60
74,4,1,Lane swim,7:30 - 10 am,we,450,150
74,4,1,Lane swim,11 am - 1 pm,we,660,120
74,4,1,Lane swim,8 - 10 pm,we,1200,120
74,5,1,Lane swim,6:30 - 10 am,th,390,210
74,5,1,Lane swim,11 am - 1 pm,th,660,120
74,5,1,Lane swim,7 - 8 pm,th,1140,60
74,6,1,Lane swim,7:30 - 10 am,fr,450,150
74,6,1,Lane swim,11 am - 1 pm,fr,660,120
74,6,1,Lane swim,2 - 4 pm,fr,840,120
74,7,1,Lane swim,3 - 4 pm,sa,900,60
74,1,1,Lane swim,3 - 4 pm,su,900,60
74,3,2,Public swim,1 - 2 pm,tu,780,60
74,4,2,Public swim,6 - 8 pm,we,1080,120
74,5,2,Public swim,1 - 2 pm,th,780,60
74,6,2,Public swim,4 - 7 pm,fr,960,180
74,7,2,Public swim,Noon - 3 pm,sa,720,180
74,1,2,Public swim,Noon - 3 pm,su,720,180
74,2,37,50+ Swim,2 - 4 pm,mo,840,120
74,3,37,50+ Swim,10 - 11 am,tu,600,60
74,3,37,50+ Swim,2 - 4 pm,tu,840,120
74,4,37,50+ Swim,2 - 4 pm,we,840,120
74,5,37,50+ Swim,10 - 11 am,th,600,60
74,5,37,50+ Swim,2 - 4 pm,th,840,120
74,2,135,50+ Vitality,10 - 11 am,mo,600,60
74,4,135,50+ Vitality,10 - 11 am,we,600,60
74,6,135,50+ Vitality,10 - 11 am,fr,600,60
75,2,50,Pickleball,8:30 - 11:30 am,mo,510,180
75,3,50,Pickleball,8:30 - 11:30 am,tu,510,180
75,4,50,Pickleball,8:30 - 11:30 am,we,510,180
75,5,50,Pickleball,8:30 - 11:30 am,th,510,180
75,6,50,Pickleball,8:30 - 10:30 am,fr,510,120
76,7,136,Basketball,1:30 - 2:30 pm,sa,810,60
76,2,31,Open gym,7 - 8 pm,mo,1140,60
76,5,31,Open gym,6 - 7 pm,th,1080,60
76,6,31,Open gym,12:45 - 4:45 pm,fr,765,240
76,6,31,Open gym,7 - 9 pm,fr,1140,120
76,7,31,Open gym,5:30 - 8:30 pm,sa,1050,180
76,1,31,Open gym,1 - 6 pm,su,780,300
76,7,76,Open gym - family,10:30 - 11:30 am,sa,630,60
77,4,137,Hockey 18+,11 - 11:50 am,we,660,50
78,3,6,Public skating,5 - 5:50 pm,tu,1020,50
78,4,6,Public skating,10 - 10:50 am,we,600,50
78,7,6,Public skating,5 - 5:50 pm,sa,1020,50
78,3,28,Family skating,4 - 4:50 pm,tu,960,50
78,7,28,Family skating,4 - 4:50 pm,sa,960,50
78,4,26,Skating 50+,9 - 9:50 am,we,540,50
79,6,96,Stick and puck - youth and adult,4 - 4:50 pm,fr,960,50
79,4,73,Stick and puck - preschool and child,5 - 5:50 pm,we,1020,50
80,4,6,Public skating,6 - 6:50 pm,we,1080,50
80,6,6,Public skating,5 - 5:50 pm,fr,1020,50
80,1,6,Public skating,2 - 2:50 pm,su,840,50
80,1,28,Family skating,1 - 1:50 pm,su,780,50
81,2,1,Lane swim *Reservations not required.,7:30 - 8:30 am,mo,450,60
81,2,1,Lane swim *Reservations not required.,9 - 10 pm,mo,1260,60
81,3,1,Lane swim *Reservations not required.,6:30 - 8:30 am,tu,390,120
81,3,1,Lane swim *Reservations not required.,8:45 - 10 pm,tu,1245,75
81,4,1,Lane swim *Reservations not required.,7:30 - 8:30 am,we,450,60
81,4,1,Lane swim *Reservations not required.,9 - 10 pm,we,1260,60
81,5,1,Lane swim *Reservations not required.,6:30 - 8:30 am,th,390,120
81,5,1,Lane swim *Reservations not required.,8:45 - 10 pm,th,1245,75
81,6,1,Lane swim *Reservations not required.,7:30 - 8:30 am,fr,450,60
81,6,1,Lane swim *Reservations not required.,9 - 10 pm,fr,1260,60
81,1,1,Lane swim *Reservations not required.,7 - 9 am,su,420,120
81,1,1,Lane swim *Reservations not required.,11:15 am - 12:45 pm,su,675,90
81,2,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,8:30 am - 3 pm,mo,510,390
81,3,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,8:30 am - 3 pm,tu,510,390
81,4,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,8:30 am - 3 pm,we,510,390
81,5,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,8:30 am - 3 pm,th,510,390
81,6,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,8:30 am - 3 pm,fr,510,390
81,7,138,Lane swim - reduced capacity (shared pool) *Reservations not required.,12:15 - 2:15 pm,sa,735,120
81,2,36,Preschool Swim *Reservations not required.,1:30 - 3 pm,mo,810,90
81,3,36,Preschool Swim *Reservations not required.,1:30 - 3 pm,tu,810,90
81,4,36,Preschool Swim *Reservations not required.,1:30 - 3 pm,we,810,90
81,5,36,Preschool Swim *Reservations not required.,1:30 - 3 pm,th,810,90
81,6,36,Preschool Swim *Reservations not required.,1:30 - 3 pm,fr,810,90
81,7,36,Preschool Swim *Reservations not required.,12:15 - 2:15 pm,sa,735,120
81,1,36,Preschool Swim *Reservations not required.,11:15 am - 12:45 pm,su,675,90
81,3,2,Public Swim *Reservations not required.,6:45 - 8:45 pm,tu,1125,120
81,6,2,Public Swim *Reservations not required.,7 - 9 pm,fr,1140,120
81,7,2,Public Swim *Reservations not required.,2:30 - 5:30 pm,sa,870,180
81,1,2,Public Swim *Reservations not required.,1 - 3 pm,su,780,120
81,2,139,Public Swim - reduced capacity *Reservations not required.,10:30 am - 1:30 pm,mo,630,180
81,3,139,Public Swim - reduced capacity *Reservations not required.,10:30 am - 1:30 pm,tu,630,180
81,4,139,Public Swim - reduced capacity *Reservations not required.,10:30 am - 1:30 pm,we,630,180
81,5,139,Public Swim - reduced capacity *Reservations not required.,10:30 am - 1:30 pm,th,630,180
81,6,139,Public Swim - reduced capacity *Reservations not required.,12:30 - 1:30 pm,fr,750,60
81,6,140,Public Swim with WIBIT *Reservations not required.,7 - 9 pm,fr,1140,120
81,2,141,Aquafit - general,8:30 - 9:30 am,mo,510,60
81,2,141,Aquafit - general,9:30 - 10:30 am,mo,570,60
81,3,141,Aquafit - general,8:30 - 9:30 am,tu,510,60
81,3,141,Aquafit - general,9:30 - 10:30 am,tu,570,60
81,4,141,Aquafit - general,8:30 - 9:30 am,we,510,60
81,4,141,Aquafit - general,9:30 - 10:30 am,we,570,60
81,5,141,Aquafit - general,8:30 - 9:30 am,th,510,60
81,5,141,Aquafit - general,9:30 - 10:30 am,th,570,60
81,6,141,Aquafit - general,8:30 - 9:30 am,fr,510,60
81,6,141,Aquafit - general,9:30 - 10:30 am,fr,570,60
82,2,98,Cardio and weight room,6:30 am - 9:30 pm,mo,390,900
82,3,98,Cardio and weight room,6:30 am - 9:30 pm,tu,390,900
82,4,98,Cardio and weight room,6:30 am - 9:30 pm,we,390,900
82,5,98,Cardio and weight room,6:30 am - 9:30 pm,th,390,900
82,6,98,Cardio and weight room,6:30 am - 9:30 pm,fr,390,900
82,7,98,Cardio and weight room,7:30 am - 8:30 pm,sa,450,780
82,1,98,Cardio and weight room,7:30 am - 7:30 pm,su,450,720
83,2,142,20 - 20 - 20,6 - 7 pm,mo,1080,60
83,4,143,Balance and stability (Heartwise) - older adult,Noon - 1 pm,we,720,60
83,6,143,Balance and stability (Heartwise) - older adult,11:35 am - 12:35 pm,fr,695,60
83,4,15,Cardio and strength,10:30 - 11:30 am,we,630,60
83,5,15,Cardio and strength,6 - 7 pm,th,1080,60
83,3,23,Core conditioning,7:05 - 8:05 pm,tu,1145,60
83,1,23,Core conditioning,9 - 10 am,su,540,60
83,2,144,Dance,9:15 - 10:15 am,mo,555,60
83,5,144,Dance,10:30 - 11:30 am,th,630,60
83,2,20,HIIT,7:05 - 8:05 pm,mo,1145,60
83,7,20,HIIT,8 - 9 am,sa,480,60
83,7,18,Indoor Cycling,9:15 - 10:15 am,sa,555,60
83,2,21,Strength,10:30 - 11:30 am,mo,630,60
83,3,21,Strength,6 - 7 pm,tu,1080,60
83,5,21,Strength,11:45 am - 12:45 pm,th,705,60
83,6,21,Strength,9:30 - 10:30 am,fr,570,60
83,6,145,Strength Circuit,5 - 6 pm,fr,1020,60
83,4,146,TRX,5:30 - 6:30 pm,we,1050,60
83,2,147,Yin Yoga,11:45 am - 12:45 pm,mo,705,60
83,3,19,Yoga,10:30 - 11:30 am,tu,630,60
83,5,19,Yoga,9:15 - 10:15 am,th,555,60
83,3,148,Yoga Tune Up®,9:15 - 10:15 am,tu,555,60
83,4,99,Stretch and strength,1:05 - 2:05 pm,we,785,60
83,6,99,Stretch and strength,10:35 - 11:35 am,fr,635,60
83,3,17,Zumba®,11:45 am - 12:45 pm,tu,705,60
83,4,17,Zumba®,9:15 - 10:15 am,we,555,60
83,5,17,Zumba®,7:15 - 8:15 pm,th,1155,60
83,7,17,Zumba®,10:30 - 11:30 am,sa,630,60
83,1,17,Zumba®,10:15 - 11:15 am,su,615,60
84,2,50,Pickleball,11:45 am - 12:45 pm,mo,705,60
84,2,50,Pickleball,12:50 - 1:50 pm,mo,770,60
84,2,50,Pickleball,1:55 - 2:55 pm,mo,835,60
84,2,50,Pickleball,3 - 4 pm,mo,900,60
84,3,50,Pickleball,11:45 am - 12:45 pm,tu,705,60
84,3,50,Pickleball,12:50 - 1:50 pm,tu,770,60
84,3,50,Pickleball,1:55 - 2:55 pm,tu,835,60
84,3,50,Pickleball,3 - 4 pm,tu,900,60
84,3,50,Pickleball,5:45 - 6:45 pm,tu,1065,60
84,4,50,Pickleball,9 - 10 am,we,540,60
84,4,50,Pickleball,1 - 2 pm,we,780,60
84,4,50,Pickleball,2:05 - 3:05 pm,we,845,60
84,5,50,Pickleball,11:45 am - 12:45 pm,th,705,60
84,5,50,Pickleball,12:50 - 1:50 pm,th,770,60
84,5,50,Pickleball,1:55 - 2:55 pm,th,835,60
84,5,50,Pickleball,3 - 4 pm,th,900,60
84,6,50,Pickleball,11:45 am - 12:45 pm,fr,705,60
84,6,50,Pickleball,12:50 - 1:50 pm,fr,770,60
84,6,50,Pickleball,1:55 - 2:55 pm,fr,835,60
84,6,50,Pickleball,3 - 4 pm,fr,900,60
84,6,71,Badminton,8:45 - 9:45 pm,fr,1245,60
84,7,71,Badminton,6:45 - 7:45 pm,sa,1125,60
84,7,71,Badminton,7:50 - 8:50 pm,sa,1190,60
85,2,54,Volleyball - adult,8:35 - 9:35 pm,mo,1235,60
85,1,54,Volleyball - adult,6:50 - 7:50 pm,su,1130,60
85,1,149,Volleyball - family,5:45 - 6:45 pm,su,1065,60
85,3,136,Basketball,7:20 - 8:20 pm,tu,1160,60
85,3,136,Basketball,8:30 - 9:30 pm,tu,1230,60
85,4,136,Basketball,7:30 - 8:30 pm,we,1170,60
85,5,136,Basketball,8:30 - 9:30 pm,th,1230,60
85,2,72,Kindergym *Reservations not required,9 - 11 am,mo,540,120
85,3,72,Kindergym *Reservations not required,9 - 11 am,tu,540,120
85,5,72,Kindergym *Reservations not required,9 - 11 am,th,540,120
85,6,72,Kindergym *Reservations not required,9 - 11 am,fr,540,120
85,1,72,Kindergym *Reservations not required,3:45 - 5:15 pm,su,945,90
85,7,150,Open gym - child (ages 6 to 12),4:45 - 6:15 pm,sa,1005,90
86,3,4,Figure skating,10:15 am - 12:15 pm,tu,615,120
86,5,6,Public skating,10 - 10:50 am,th,600,50
86,7,6,Public skating,5 - 5:50 pm,sa,1020,50
86,1,6,Public skating,5 - 5:50 pm,su,1020,50
86,5,28,Family skating,9 - 9:50 am,th,540,50
86,7,28,Family skating,4 - 4:50 pm,sa,960,50
86,1,28,Family skating,4 - 4:50 pm,su,960,50
87,6,63,Mah Jong,1 - 3 pm,fr,780,120
87,3,132,Walking club,10 - 11 am,tu,600,60
87,2,151,Bid Euchre,1 - 3pm,mo,780,120
87,2,152,Sixty Six,1 - 3pm,mo,780,120
87,2,153,Shuffleboard,1 - 3 pm,mo,780,120
87,4,153,Shuffleboard,1 - 3 pm,we,780,120
87,3,59,Euchre,12:30 - 3:30 pm,tu,750,180
87,4,154,Contract Bridge,1 - 3 pm,we,780,120
87,5,129,Cribbage,1 - 3 pm,th,780,120
87,5,155,500,12:30 - 3 pm,th,750,150
87,5,121,Duplicate Bridge,Noon - 4 pm,th,720,240
87,6,121,Duplicate Bridge,Noon - 4 pm,fr,720,240
87,6,156,Creative crafts,9 - 11 am,fr,540,120
87,6,123,Fun Bridge,1 - 3:30 pm,fr,780,150
87,4,157,Social board games,4:30 to 8:30 pm,we,990,240
87,2,158,Short mat bowling,1 - 3 pm,mo,780,120
87,4,158,Short mat bowling,1 - 3 pm,we,780,120
87,4,158,Short mat bowling,6:30 - 8:30 pm,we,1110,120
88,2,159,Lane swim - 25m pool,7 - 8 am,mo,420,60
88,4,159,Lane swim - 25m pool,7 - 8 am,we,420,60
88,6,159,Lane swim - 25m pool,7 - 8 am,fr,420,60
88,2,160,Lane swim - 50m long course,8:30 am - 1 pm,mo,510,270
88,3,160,Lane swim - 50m long course,8:30 am - 1 pm,tu,510,270
88,4,160,Lane swim - 50m long course,8:30 am - 1 pm,we,510,270
88,5,160,Lane swim - 50m long course,8:30 am - 1 pm,th,510,270
88,6,160,Lane swim - 50m long course,8:30 am - 1 pm,fr,510,270
88,2,161,Lane swim - 50m short course,7:30 - 9:30 pm,mo,1170,120
88,3,161,Lane swim - 50m short course,7:30 - 9:30 pm,tu,1170,120
88,4,161,Lane swim - 50m short course,7:30 - 9:30 pm,we,1170,120
88,5,161,Lane swim - 50m short course,7:30 - 9:30 pm,th,1170,120
88,6,161,Lane swim - 50m short course,7:30 - 9:30 pm,fr,1170,120
88,7,161,Lane swim - 50m short course,11 am - 3 pm,sa,660,240
88,1,161,Lane swim - 50m short course,11 am - 3 pm,su,660,240
88,2,82,Public swim - 25m pool,11 am - 1 pm,mo,660,120
88,3,82,Public swim - 25m pool,11 am - 1 pm,tu,660,120
88,4,82,Public swim - 25m pool,11 am - 1 pm,we,660,120
88,5,82,Public swim - 25m pool,11 am - 1 pm,th,660,120
88,7,82,Public swim - 25m pool,1 - 3 pm,sa,780,120
88,1,82,Public swim - 25m pool,1 - 3 pm,su,780,120
88,7,162,Preschool swim - 25m pool,9:45 - 10:45 am,sa,585,60
88,2,163,Aqua general,8:30 - 9:30 am,mo,510,60
88,3,163,Aqua general,8:30 - 9:30 am,tu,510,60
88,4,163,Aqua general,8:30 - 9:30 am,we,510,60
88,5,163,Aqua general,8:30 - 9:30 am,th,510,60
88,6,163,Aqua general,8:30 - 9:30 am,fr,510,60
88,2,164,Aqua lite - 25m pool shallow,9:30 - 10:30 am,mo,570,60
88,3,164,Aqua lite - 25m pool shallow,9:30 - 10:30 am,tu,570,60
88,4,164,Aqua lite - 25m pool shallow,9:30 - 10:30 am,we,570,60
88,5,164,Aqua lite - 25m pool shallow,9:30 - 10:30 am,th,570,60
88,6,164,Aqua lite - 25m pool shallow,9:30 - 10:30 am,fr,570,60
88,2,165,Whirlpool,7 - 10:30 am,mo,420,210
88,2,165,Whirlpool,11 am - 1 pm,mo,660,120
88,2,165,Whirlpool,7:30 - 9:30 pm,mo,1170,120
88,3,165,Whirlpool,7 - 10:30 am,tu,420,210
88,3,165,Whirlpool,11 am - 1 pm,tu,660,120
88,3,165,Whirlpool,7:30 - 9:30 pm,tu,1170,120
88,4,165,Whirlpool,7 - 10:30 am,we,420,210
88,4,165,Whirlpool,11 am - 1 pm,we,660,120
88,4,165,Whirlpool,7:30 - 9:30 pm,we,1170,120
88,5,165,Whirlpool,7 - 10:30 am,th,420,210
88,5,165,Whirlpool,11 am - 1 pm,th,660,120
88,5,165,Whirlpool,7:30 - 9:30 pm,th,1170,120
88,6,165,Whirlpool,7 - 10:30 am,fr,420,210
88,6,165,Whirlpool,11 am - 1 pm,fr,660,120
88,6,165,Whirlpool,7:30 - 9:30 pm,fr,1170,120
88,7,165,Whirlpool,11 am - 3 pm,sa,660,240
88,1,165,Whirlpool,11 am - 3 pm,su,660,240
89,2,13,Weight and cardio room,7 am - 10 pm,mo,420,900
89,3,13,Weight and cardio room,7 am - 10 pm,tu,420,900
89,4,13,Weight and cardio room,7 am - 10 pm,we,420,900
89,5,13,Weight and cardio room,7 am - 10 pm,th,420,900
89,6,13,Weight and cardio room,7 am - 10 pm,fr,420,900
89,7,13,Weight and cardio room,8 am - 10 pm,sa,480,840
89,1,13,Weight and cardio room,8 am - 10 pm,su,480,840
90,2,21,Strength,8 - 9 am,mo,480,60
90,2,21,Strength,5 - 6 pm,mo,1020,60
90,4,21,Strength,8 - 9 am,we,480,60
90,4,21,Strength,5 - 6 pm,we,1020,60
90,5,21,Strength,9 - 10 am,th,540,60
90,6,21,Strength,8 - 9 am,fr,480,60
90,7,21,Strength,8 - 9 am,sa,480,60
90,2,166,Cardio,9 - 10 am,mo,540,60
90,2,167,Cardio and strength - older adult,9 - 10 am,mo,540,60
90,3,167,Cardio and strength - older adult,9 - 10 am,tu,540,60
90,4,167,Cardio and strength - older adult,9 - 10 am,we,540,60
90,5,167,Cardio and strength - older adult,9 - 10 am,th,540,60
90,6,167,Cardio and strength - older adult,9 - 10 am,fr,540,60
90,2,19,Yoga,10 - 11 am,mo,600,60
90,2,19,Yoga,Noon - 1 pm,mo,720,60
90,3,19,Yoga,7 - 8 pm,tu,1140,60
90,4,19,Yoga,Noon - 1 pm,we,720,60
90,5,19,Yoga,Noon - 1 pm,th,720,60
90,5,19,Yoga,7 - 8 pm,th,1140,60
90,6,19,Yoga,9 - 10 am,fr,540,60
90,7,19,Yoga,10 - 11 am,sa,600,60
90,1,19,Yoga,9 - 10 am,su,540,60
90,3,168,Yoga - older adult,10 - 11 am,tu,600,60
90,3,169,TMC - older adult,Noon - 1 pm,tu,720,60
90,2,17,Zumba,6 - 7 pm,mo,1080,60
90,3,17,Zumba,10 - 11 am,tu,600,60
90,5,17,Zumba,10 - 11 am,th,600,60
90,6,17,Zumba,Noon - 1 pm,fr,720,60
90,1,17,Zumba,10 - 11 am,su,600,60
90,3,20,HIIT,6 - 7 pm,tu,1080,60
90,6,20,HIIT,10 - 11 am,fr,600,60
90,1,20,HIIT,8 - 9 am,su,480,60
90,3,18,Indoor Cycling,9 - 10 am,tu,540,60
90,4,18,Indoor Cycling,6 - 7 pm,we,1080,60
90,5,18,Indoor Cycling,8 - 9 am,th,480,60
90,7,18,Indoor Cycling,9 - 10 am,sa,540,60
90,3,45,Bootcamp,8 - 9 am,tu,480,60
91,2,50,Pickleball,10:30 - 11:30 am,mo,630,60
91,2,50,Pickleball,11:30 am - 12:30 pm,mo,690,60
91,2,50,Pickleball,12:30 - 1:30 pm,mo,750,60
91,2,50,Pickleball,1:30 - 2:30 pm,mo,810,60
91,2,50,Pickleball,2:30 - 3:30 pm,mo,870,60
91,2,50,Pickleball,3:30 - 4:30 pm,mo,930,60
91,4,50,Pickleball,10:30 - 11:30 am,we,630,60
91,4,50,Pickleball,11:30 am - 12:30 pm,we,690,60
91,4,50,Pickleball,12:30 - 1:30 pm,we,750,60
91,4,50,Pickleball,1:30 - 2:30 pm,we,810,60
91,6,50,Pickleball,10:30 - 11:30 am,fr,630,60
91,6,50,Pickleball,11:30 am - 12:30 pm,fr,690,60
91,6,50,Pickleball,12:30 - 1:30 pm,fr,750,60
91,6,50,Pickleball,1:30 - 2:30 pm,fr,810,60
91,6,50,Pickleball,2:30 - 3:30 pm,fr,870,60
91,6,50,Pickleball,3:30 - 4:30 pm,fr,930,60
91,6,50,Pickleball,4:30 - 5:30 pm,fr,990,60
91,3,71,Badminton,11:30 am - 12:30 pm,tu,690,60
91,3,71,Badminton,12:30 - 1:30 pm,tu,750,60
91,3,71,Badminton,1:30 - 2:30 pm,tu,810,60
91,5,71,Badminton,11:30 am - 12:30 pm,th,690,60
91,5,71,Badminton,12:30 - 1:30 pm,th,750,60
91,5,71,Badminton,1:30 - 2:30 pm,th,810,60
91,6,71,Badminton,6 - 7 pm,fr,1080,60
91,6,71,Badminton,7 - 8 pm,fr,1140,60
91,6,71,Badminton,8 - 9 pm,fr,1200,60
91,6,71,Badminton,9 - 10 pm,fr,1260,60
91,7,71,Badminton,6:30 - 7:30 pm,sa,1110,60
91,7,71,Badminton,7:30 - 8:30 pm,sa,1170,60
91,7,71,Badminton,8:30 - 9:30 pm,sa,1230,60
91,1,71,Badminton,8 - 9 am,su,480,60
91,1,71,Badminton,9 - 10 am,su,540,60
91,1,71,Badminton,10 - 11 am,su,600,60
91,2,170,"Squash - courts 1, 2, 3, 4",7:30 am - 9:30 pm,mo,450,840
91,3,170,"Squash - courts 1, 2, 3, 4",7:30 am - 9:30 pm,tu,450,840
91,4,170,"Squash - courts 1, 2, 3, 4",7:30 am - 9:30 pm,we,450,840
91,5,170,"Squash - courts 1, 2, 3, 4",7:30 am - 9:30 pm,th,450,840
91,6,170,"Squash - courts 1, 2, 3, 4",7:30 am - 9:30 pm,fr,450,840
91,7,170,"Squash - courts 1, 2, 3, 4",8:30 am - 9:30 pm,sa,510,780
91,1,170,"Squash - courts 1, 2, 3, 4",8:30 am - 9:30 pm,su,510,780
91,1,30,Table tennis,11:30 am - 12:30 pm,su,690,60
91,1,30,Table tennis,12:30 - 1:30 pm,su,750,60
92,3,136,Basketball,3:30 - 4:30 pm,tu,930,60
92,4,136,Basketball,7 - 8 pm,we,1140,60
92,4,136,Basketball,3:30 - 4:30 pm,we,930,60
92,5,136,Basketball,3:30 - 4:30 pm,th,930,60
92,6,136,Basketball,7 - 8 am,fr,420,60
93,3,6,Public Skating,1:30 - 3 pm,tu,810,90
93,3,171,18+ Pick-up Hockey,Noon - 1:30 pm,tu,720,90
93,5,171,18+ Pick-up Hockey,7 - 8:30 am,th,420,90
94,2,50,Pickleball,9 - 10 am,mo,540,60
94,2,50,Pickleball,10 - 11 am,mo,600,60
94,2,50,Pickleball,11 am - noon,mo,660,60
94,2,50,Pickleball,Noon - 1 pm,mo,720,60
94,2,50,Pickleball,1 - 2 pm,mo,780,60
94,3,50,Pickleball,9 - 10 am,tu,540,60
94,3,50,Pickleball,10 - 11 am,tu,600,60
94,3,50,Pickleball,11 am - noon,tu,660,60
94,3,50,Pickleball,Noon - 1 pm,tu,720,60
94,3,50,Pickleball,1 - 2 pm,tu,780,60
94,4,50,Pickleball,9 - 10 am,we,540,60
94,4,50,Pickleball,10 - 11 am,we,600,60
94,4,50,Pickleball,11 am - noon,we,660,60
94,4,50,Pickleball,Noon - 1 pm,we,720,60
94,4,50,Pickleball,1 - 2 pm,we,780,60
94,5,50,Pickleball,9 - 10 am,th,540,60
94,5,50,Pickleball,10 - 11 am,th,600,60
94,5,50,Pickleball,11 am - noon,th,660,60
94,5,50,Pickleball,Noon - 1 pm,th,720,60
94,5,50,Pickleball,1 - 2 pm,th,780,60
94,6,50,Pickleball,9 - 10 am,fr,540,60
94,6,50,Pickleball,10 - 11 am,fr,600,60
94,6,50,Pickleball,11 am - noon,fr,660,60
94,6,50,Pickleball,Noon - 1 pm,fr,720,60
94,6,50,Pickleball,1 - 2 pm,fr,780,60
94,4,100,Badminton - adult,7 - 8 pm,we,1140,60
94,4,100,Badminton - adult,8 - 9 pm,we,1200,60
94,4,100,Badminton - adult,9 - 10 pm,we,1260,60
94,7,49,Badminton - family,5:30 - 6:30 pm,sa,1050,60
94,7,49,Badminton - family,6:30 - 7:30 pm,sa,1110,60
94,7,172,Basketball - older youth,8 - 9:45 pm,sa,1200,105
95,3,2,Public Swim *Reservations not required.,11:30 am - 12:45 pm,tu,690,75
95,5,2,Public Swim *Reservations not required.,11:30 am - 12:45 pm,th,690,75
95,6,2,Public Swim *Reservations not required.,12:30 - 1:30 pm,fr,750,60
95,7,2,Public Swim *Reservations not required.,12:30 - 1:45 pm,sa,750,75
95,1,2,Public Swim *Reservations not required.,12:30 - 1:45 pm,su,750,75
95,3,1,Lane Swim,6:30 - 7:30 am,tu,390,60
